disease,drug,zscore,d,mean,sd
C0003873,DB00283,-0.21044393579867454,1.375,1.412,0.1758187987673673
C0376358,DB00368,-3.2558927088077283,0.7391304347826086,0.9932173913043478,0.07803910609044086
C2973725,DB04878,0.24714166793153164,2.0,1.923,0.31156219282833403
C0011860,DB09054,-4.776010873044072,0.25,0.984,0.15368474224853942
C2607914,DB01060,-1.6192449640518505,1.6470588235294117,1.8314117647058825,0.11385117463336918
C0242422,DB00741,-0.010954652462214115,1.3611111111111112,1.3619722222222221,0.07860688543805566
C2607914,DB09213,-2.0896656720987337,1.0,1.7035,0.33665672427563365
C0030567,DB01267,-4.42025269610512,0.6666666666666666,1.297111111111111,0.14262633559388063
C0014175,DB00620,-1.7035463632183458,1.2727272727272727,1.4256818181818183,0.08978595989931457
C0003467,DB00321,-1.948105556193373,1.3076923076923077,1.583769230769231,0.1417155873300735
C0023467,DB00667,-0.39693358398661993,1.0,1.175,0.44087980221371
C2239176,DB01017,-1.3285749791051478,1.0,1.195375,0.1470560586137137
C0238198,DB00860,-1.772848310003513,1.5,1.649875,0.0845390996817449
C0011581,DB00441,-2.5584271170823705,1.0135135135135136,1.1355675675675676,0.047706676199259654
C0079773,DB05528,-1.9706468761153217,1.0,1.6515,0.33060210223167064
C0003872,DB01075,1.4585834563798727,2.2857142857142856,2.091,0.13349547114537827
C0017168,DB01142,-1.5449440379740502,1.4444444444444444,1.6091111111111112,0.10658422740192003
C0033975,DB00584,-1.0429193063645443,1.3,1.40675,0.1023569123215428
C0004245,DB06708,0.17867963049039637,2.0,1.96925,0.1720957219108017
C0079773,DB01129,-0.5767849587348064,1.6666666666666667,1.7394166666666668,0.1261301961819171
C0149925,DB01597,1.1345817739056299,2.0,1.416,0.5147271121672142
C0011860,DB00191,-1.5263774929433078,1.0,1.391,0.2561620580804269
C0003872,DB01598,-1.9843721058606913,1.0,1.817,0.411717135907652
C0020538,DB01097,-2.0983398948488103,0.8181818181818182,1.0797272727272726,0.12464398889213289
C0041327,DB00860,0.5095758097086195,2.0,1.9554166666666666,0.08749107097298557
C0026769,DB01106,-1.1141720290623112,1.0,1.6,0.5385164807134505
C0042164,DB00759,-2.7643217266547557,1.4,1.704466666666667,0.11014154529513374
C0038454,DB05246,0.6497198149980549,2.0,1.8376666666666668,0.24985128910347182
C0028754,DB01380,-2.2660470703746145,0.0,0.837,0.3693656724710622
C0013604,DB00443,-2.0764460878629936,1.1111111111111112,1.4063333333333332,0.14217668541833153
C0011606,DB01618,0.5568738044943687,2.0,1.8706666666666667,0.23224890862080613
C0011849,DB00724,0.10309874912366435,1.3333333333333333,1.3056666666666668,0.2683511381256531
C0235480,DB08879,-1.0219889931528856,1.0,1.532,0.5205535515199182
C0030193,DB01165,-4.67236226412055,1.0,1.6047272727272728,0.12942645251868048
C0009324,DB00454,0.9731064819878364,1.6,1.4351999999999998,0.16935453935457417
C0001403,DB09555,0.011421549722371619,2.0,1.997,0.26266137896538955
C0024138,DB00997,0.4556277529169512,1.9130434782608696,1.895054347826087,0.03948207790156607
C0036341,DB00384,-1.881153710450786,0.7222222222222222,0.8897222222222224,0.08904110231367628
C0027497,DB00557,3.340653964021142,2.375,1.93475,0.13178557394495044
C0162316,DB00552,-0.60537244226787,1.5,1.676,0.29073011539914473
C0034067,DB01173,-1.5810287369594982,1.8,2.0763999999999996,0.17482288179754962
C0035258,DB01607,0.5748550425561971,2.0,1.853,0.25571664005300865
C0042109,DB00137,-0.9686795126810007,1.5,1.777,0.2859562903662026
C0917801,DB00611,2.477797203122883,2.2857142857142856,1.937,0.14073560389639017
C0003850,DB01399,-3.509762919940597,0.5,1.55,0.2991655060330318
C0020538,DB00008,-0.07910235768090687,1.0,1.0175,0.22123234392827826
C0002874,DB00366,-1.2080217812332112,1.5,1.834,0.2764850809718311
C0002880,DB00788,-0.28528160695803834,1.9166666666666667,1.9523333333333335,0.12502266461192815
C0027051,DB00446,-4.352743046937362,0.5,1.4685,0.22250337076098423
C0015230,DB01420,0.056191452010446105,1.2,1.1904,0.1708444906925593
C0018099,DB00186,-1.442384598793042,1.8,1.9282,0.08888059405742062
C0020557,DB00415,-0.1421901796590395,1.6363636363636365,1.6574545454545453,0.14832887293259714
C0553580,DB00479,-0.3442140052883227,1.6666666666666667,1.754,0.25371812881402245
C0014553,DB00788,0.4561564831647499,2.1666666666666665,2.11025,0.12367831818426737
C0494475,DB01076,-3.1154144873601313,1.3620689655172413,1.5814655172413794,0.07042290925148946
C0020649,DB00635,-5.2138097782058415,1.3225806451612903,1.7233548387096773,0.07686782038417599
C0242379,DB01234,-4.099011537819049,0.9620253164556962,1.1464050632911393,0.04498151447837729
C0036508,DB00833,-1.419322920794138,1.7142857142857142,1.8699285714285716,0.10965993352363555
C0334579,DB01393,-1.177125949510158,1.0,1.4245,0.3606241117840015
C0011616,DB00158,-2.3625508812049674,1.0,1.6415,0.2715285436192667
C0005587,DB00620,0.4832455931517391,1.7727272727272727,1.7274545454545456,0.09368471831777574
C0917801,DB00585,-0.7600701067900664,2.0,2.2365,0.3111555077449217
C0026764,DB04854,4.544455360015494,2.272727272727273,1.686181818181818,0.1290683719123286
C0948008,DB00397,-1.0853053569336015,1.0,1.296,0.2727343029396926
C0036202,DB00383,1.8424337721438968,2.25,1.96075,0.15699343139125282
C0220994,DB00935,0.818557290371149,2.0,1.8614000000000002,0.1693222962282286
C0015230,DB00480,-1.783500993798996,1.2142857142857142,1.4260714285714287,0.11874718041765393
C2607914,DB00810,-3.127030036713738,1.3333333333333333,2.093,0.24293551956572074
C0014544,DB00137,-1.5221977224497254,1.0,1.4985,0.3274870226436462
C0017612,DB00641,1.1822714503004204,2.018867924528302,1.9585094339622642,0.051052988339268926
C0020538,DB00915,0.5900563198975243,2.0,1.675,0.5507948801504966
C0019693,DB00277,-0.6503545734719276,1.5,1.5619583333333333,0.0952685440536965
C0024301,DB00637,-0.7079728747133869,1.6153846153846154,1.7053076923076924,0.12701486191752914
C1336708,DB00764,1.7494321930177916,2.0,1.468,0.3040986681983333
C0033860,DB00072,-0.9843741758042953,1.0476190476190477,1.1212857142857142,0.07483604149456305
C0034013,DB00393,-1.3349132463873976,1.6,1.748066666666667,0.11091856872899546
C0015230,DB00774,0.22844813894744753,2.0,1.938,0.27139638906956737
C2607914,DB00867,2.2569574176030813,2.0,1.482,0.22951252689123525
C0036508,DB00112,-2.7954080028034625,1.6,1.8324333333333331,0.08314826783790774
C1140680,DB00671,-0.32560770138301437,1.1818181818181819,1.224,0.12954797445715008
C0024623,DB06824,-0.2752409412815904,1.0,1.1,0.363318042491699
C0042164,DB01223,0.36478115701416464,1.9,1.8528999999999998,0.1291185114536254
C0039621,DB00946,-0.7766744505784258,1.8571428571428572,1.970857142857143,0.14641177604026698
C0023473,DB00741,-1.1766995539888343,1.3055555555555556,1.3985277777777778,0.0790110116954327
C0085606,DB09296,0.12663211984199316,2.0,1.967,0.2605973906239277
C0017601,DB00184,-1.8725635611490319,1.4042553191489362,1.5284893617021276,0.06634436615703425
C0004096,DB01326,-0.06962722627714066,1.3333333333333333,1.3516666666666668,0.2633069607047173
C0019151,DB01047,-1.643707331255079,1.0,1.3936666666666668,0.23949924611340412
C0010308,DB06809,0.03872537828987616,1.75,1.7415,0.2194943051653049
C0011581,DB00709,-1.1389765712884627,1.2307692307692308,1.3410769230769228,0.09684807843141748
C0017168,DB00770,-1.989252748990364,1.5,1.795125,0.14835972962701166
C0030920,DB00215,-1.6798333669438266,1.878787878787879,1.994909090909091,0.0691266255369573
C0038220,DB00547,-1.8971481664356906,0.8,1.0164000000000002,0.11406594583836141
C0030920,DB00682,-1.1997460023608852,1.9166666666666667,1.9928333333333332,0.0634856598953313
C0020625,DB00585,-1.2079438627722279,2.0,2.358,0.2963713886325736
C0003873,DB06616,-0.64032091183082,0.8333333333333334,0.9075,0.11582733797434103
C0011860,DB05679,-1.0893702376770922,0.8888888888888888,1.0117777777777779,0.11280727583574336
C0035021,DB00421,-0.9315776095852359,1.7894736842105263,1.8785789473684211,0.09564985487099344
C0085610,DB00547,-0.2358325750774382,1.6,1.6488000000000003,0.2069264603669623
C0524909,DB01100,2.070806953351812,2.0,1.8461153846153846,0.07431142489430871
C0678222,DB00514,-1.9564144854814265,0.8333333333333334,1.1843333333333332,0.17940983498372903
C0027498,DB01607,-0.7362120596141518,1.0,1.23,0.31240998703626616
C0033774,DB01058,0.16150296464103114,2.0,1.945,0.34055102407715643
C0020538,DB00820,-3.4461894433205016,0.3333333333333333,1.4013333333333335,0.3099075130852214
C0038454,DB00508,-1.6639423243562261,1.25,1.50825,0.15520369679875543
C0020538,DB08984,-0.8155268583271676,1.0,1.446,0.5468857284661943
C0019829,DB09102,0.5330499023822917,2.0,1.771,0.4296033053876564
C0034067,DB00902,-3.005783695363234,1.0,1.918,0.30541119822298596
C0023449,DB00788,1.0138192108349164,1.8333333333333333,1.70825,0.12337834201259869
C0151721,DB00279,-0.1887284472955267,2.125,2.1505,0.1351147660324363
C0029408,DB00315,1.2984720847406577,2.0,1.6805,0.24605842802066344
C0029408,DB00279,1.7748170290867138,1.875,1.585125,0.16332669523075521
C0029408,DB00860,-2.659053413873078,1.1666666666666667,1.4162083333333333,0.09384605264592766
C0027051,DB00420,-2.4957578369489384,1.0,1.276764705882353,0.1108940546173733
C0281361,DB01047,-1.1334668453136854,1.0,1.237,0.20909301492132368
C0020538,DB06626,-5.649440128677075,0.4166666666666667,1.00525,0.10418436516313014
C0032285,DB00635,-0.1261599362388915,1.5161290322580645,1.526516129032258,0.08233276810258428
C0020538,DB08900,0.10577991680765399,2.0,1.955,0.4254115654281157
C0494475,DB01146,-0.9990455005794097,1.5,1.8115,0.3117976106386962
C0011860,DB00671,0.48118845128880516,1.0909090909090908,1.0339090909090904,0.11845670827579666
C0035258,DB09389,1.4422876931229924,1.8333333333333333,1.5675000000000003,0.1843136668231029
C0009324,DB05109,-2.282291135395222,0.6666666666666666,1.135,0.2052031513728123
C0002962,DB00051,-1.171216510261795,1.7647058823529411,1.877294117647059,0.09612931025788879
C0917801,DB00865,0.11102193359703828,1.6666666666666667,1.645,0.19515663224987032
C0033860,DB01053,0.370533422067183,2.0,1.853,0.3967253457998367
C0020649,DB00635,-5.2138097782058415,1.3225806451612903,1.7233548387096773,0.07686782038417599
C0334634,DB00596,-0.3018459811440832,1.0,1.084,0.2782876209966947
C0003873,DB00214,0.18705427231774177,1.5,1.4725,0.14701615557482112
C0019693,DB00863,1.044387359175092,1.8571428571428572,1.7376428571428573,0.11442114743172194
C0079744,DB01192,-0.010358391741404717,1.5,1.50225,0.21721518708414472
C0002453,DB00717,-4.061364611165069,1.375,1.979625,0.14887237613136964
C0015397,DB00966,1.1370755060149769,1.7142857142857142,1.5145714285714287,0.1756385434897012
C0022575,DB00502,0.9376737014294004,1.96875,1.91434375,0.058022582820721626
C0085631,DB01599,1.2069131358195495,2.0,1.573,0.3537951384629246
C0010308,DB00603,-2.1180149617511397,1.5714285714285714,1.7937857142857143,0.10498374509748586
C0021400,DB00368,0.44871140237456025,1.7391304347826086,1.697478260869565,0.09282619896134162
C0027498,DB08882,-1.016656758246422,1.0,1.2845,0.2798387928790432
C0232940,DB00443,-2.1805041692621145,1.3333333333333333,1.6362222222222227,0.13890773205509963
C2607914,DB04908,2.87521418865132,2.3333333333333335,1.9854444444444443,0.12099581668107785
C0010346,DB01333,-1.679112989688926,1.0,1.39425,0.23479658749649665
C0036508,DB05676,-1.4449738945357202,1.6666666666666667,1.8865,0.15213654320306405
C0009324,DB01330,1.7834633732073457,1.6666666666666667,1.3822222222222222,0.159489927697761
C0740394,DB01129,-2.62153187433653,1.4166666666666667,1.75875,0.13048986231377005
C0030920,DB00479,0.7237879816373389,2.0,1.8396666666666668,0.22151975081242756
C0034069,DB00227,-1.43739210489069,1.3658536585365855,1.474268292682927,0.07542453710262038
C2607914,DB01053,-0.13161822560489206,2.0,2.049,0.3722888663390298
C0030920,DB00445,-1.389143013168402,1.7666666666666666,1.8692999999999997,0.07388248176063869
C0006267,DB00451,0.5776454135647237,1.6666666666666667,1.5770000000000002,0.155227869140901
C0024138,DB00448,1.2738349115488408,2.12,2.02252,0.07652482995734136
C0033774,DB00537,-1.2764192210753993,1.6666666666666667,1.829666666666667,0.12770099142088343
C0009324,DB03904,-0.4822038984387743,1.1111111111111112,1.1725555555555554,0.12742419678352274
C0033774,DB00999,-1.501835467507155,1.6666666666666667,1.775090909090909,0.07219448785838836
C0001973,DB00637,0.5123957315618365,1.4615384615384615,1.400923076923077,0.11829798899889817
C0009806,DB00451,-2.2424658960904935,0.8888888888888888,1.2138888888888888,0.1449297403214041
C0002888,DB00310,-0.28458226503088363,2.1666666666666665,2.2138333333333335,0.1657400072402557
C0013604,DB00419,-0.6713994355616774,1.5,1.7175,0.3239502276585093
C0011581,DB01047,-2.953249843810085,0.3333333333333333,0.919,0.19831260395872194
C0023487,DB01234,-0.9698507156610389,1.5569620253164558,1.6152151898734177,0.06006405276224112
C0017612,DB00874,1.0777151232786606,2.25,2.06775,0.16910776889309376
C0041327,DB00694,2.2585320605004284,1.9672131147540983,1.8588032786885247,0.04800013157287349
C0024141,DB00949,0.8899582917527973,1.75,1.6236666666666666,0.14195421797185173
C0036341,DB03904,1.0484248822665543,1.0,0.8730000000000001,0.1211340956783121
C0010346,DB00493,-2.1263896447507387,1.0,1.2669999999999997,0.12556494556824188
C0011616,DB01579,0.5284789096408783,2.0,1.861,0.2630190107197577
C0028754,DB01190,-1.9614051329965305,0.6666666666666666,1.1256666666666668,0.23401590639194686
C0010346,DB01029,-0.36305628138182766,1.4,1.453,0.1459828757080775
C0015230,DB00871,0.017215809995800375,1.0,0.996,0.23234457170332173
C0003873,DB01285,0.2135634114060234,1.2222222222222223,1.1946666666666665,0.1290275116610101
C0034013,DB00741,-0.8599977013790115,1.4722222222222223,1.5396666666666667,0.0784239822226232
C0020538,DB08799,-1.1832108133823112,1.0,1.429,0.36257275132033845
C0010200,DB00863,1.0045579157075029,2.0,1.889857142857143,0.10964311307555054
C0151721,DB00169,1.1666436447914632,2.0,1.8703333333333332,0.11114505037212512
C0023434,DB01619,-1.267615324016218,1.0,1.632,0.4985739664282522
C0948089,DB00570,-3.117410716276917,1.4333333333333333,1.6952666666666667,0.08402272179462991
C0011860,DB00783,-4.491254174619844,0.7857142857142857,1.1492857142857142,0.08095098038004106
C0038454,DB05676,-2.04375981454657,1.0,1.3501666666666665,0.17133454928232592
C0029443,DB00262,0.7100776775098668,2.0,1.917818181818182,0.11573637756085631
C0011615,DB00376,0.7822043384632952,2.0,1.8083333333333336,0.24503401124469773
C0018802,DB01165,-0.24430917784310616,1.3636363636363635,1.397818181818182,0.13991213299309568
C0079773,DB04398,-0.2245664902527634,1.0,1.073,0.3250707615273942
C0042109,DB01590,-0.49525176575482743,1.435897435897436,1.475179487179487,0.07931733715715317
C0030567,DB00703,-1.2314469534171337,1.1428571428571428,1.3174285714285712,0.14176122494518445
C0011615,DB00461,2.2414022613300553,2.1666666666666665,1.8051666666666666,0.16128296390023478
C0149931,DB01222,0.17704170215807588,1.7,1.6785,0.12144031455822238
C2607914,DB01196,0.1892112874076183,1.6363636363636365,1.611090909090909,0.13356881409660548
C0037274,DB04837,-2.6954953229274254,1.0,1.883,0.3275835771219308
C0011860,DB00193,-2.180796982744978,1.0625,1.3294375,0.12240364514078003
C0028840,DB00997,-1.1842625338539272,1.7173913043478262,1.780086956521739,0.052940670148436876
C0524910,DB01326,-0.1302960107364973,2.0,2.0253333333333337,0.194429078757954
C0030193,DB00988,-4.052082008388427,0.9444444444444444,1.358,0.10206001623349001
C0011860,DB00766,-3.4779062562623047,0.5714285714285714,1.0902857142857143,0.14918663834681878
C0085606,DB00248,0.546535725000021,2.0,1.77,0.4208325082500163
C0003873,DB00531,-3.7389274136602104,1.0128205128205128,1.1962948717948716,0.0490713883088592
C0678222,DB01059,0.23691340355963567,1.0,0.941,0.24903614195533946
C0085606,DB01333,0.506572687407244,2.0,1.90275,0.19197639828895632
C0033860,DB02546,-2.1718609194986005,1.0217391304347827,1.1409565217391304,0.05489181661405393
C0007131,DB00888,-0.06433515388321447,1.0,1.013,0.20206682063119616
C0020538,DB00290,-6.372148371166429,0.5,1.0815,0.0912565066173366
C0281361,DB01050,-1.061323980001013,1.7096774193548387,1.8033870967741934,0.08829507217886964
C1269683,DB00635,-3.6664446922484104,1.032258064516129,1.331451612903226,0.08160318060153784
C2607914,DB06817,0.28977651531460946,2.0,1.9395,0.20878158443694217
C0917801,DB00725,2.5625827293419,2.5,2.049,0.17599431809010196
C1269683,DB00541,-2.107558312045809,1.0526315789473684,1.172157894736842,0.05671317140138789
C0027819,DB00443,-3.045391930362072,0.7777777777777778,1.1508888888888886,0.12251661514935157
C0027726,DB01064,-0.22546198467773318,1.4642857142857142,1.481857142857143,0.07793521642482092
C0020538,DB01209,-0.39397331183466916,1.0,1.104,0.263977271748914
C0042510,DB01399,0.041622203343356874,2.0,1.9895,0.2522692014495626
C0004096,DB09488,-0.557575897473186,1.0,1.308,0.5523911657512274
C0042571,DB00289,0.6758547821859838,2.0,1.8360000000000003,0.2426556774068511
C0020538,DB00879,-1.9955099632061535,0.6666666666666666,1.1486666666666667,0.24154226683267394
C0033975,DB00400,-1.0801420234702923,1.0,1.18825,0.17428263682880177
C0007134,DB00005,-2.167194057940515,1.1578947368421053,1.381,0.10294660154703068
C0022548,DB00443,-1.7899891848394183,1.3333333333333333,1.584,0.14003809005647952
C0020473,DB00501,-2.850111456441439,1.6,1.9699,0.1297843981378348
C0238198,DB08860,0.17629864491713618,1.75,1.71125,0.2197974920239082
C0019693,DB00178,0.41392984483644696,1.5,1.41,0.21742814905158897
C0026838,DB01380,0.2245443565695361,1.0,0.952,0.2137662274541982
C0020542,DB00443,-2.2563810796660584,1.0,1.3195555555555554,0.14162304339249698
C0024117,DB00748,-0.47245230231453966,1.5,1.6675,0.3545331437256607
C0024138,DB00635,1.8432174618602835,2.096774193548387,1.976451612903226,0.06527855944014575
C0004604,DB01072,2.5136745703856853,2.2222222222222223,1.8851111111111114,0.1341108809719097
C0085612,DB01190,-0.8872520205801444,1.6666666666666667,1.8746666666666667,0.23443170054884263
C0020538,DB06710,-4.4251473077080865,0.2,0.9082,0.16003987003243908
C0011991,DB00443,0.27771297083149604,1.3333333333333333,1.2933333333333332,0.14403360376087823
C0019829,DB04878,0.31285320842212894,2.0,1.897,0.3292278846027475
C0001403,DB01047,-0.9156697826045216,1.3333333333333333,1.5586666666666666,0.2460858025612657
C0013604,DB00788,-3.719896279877267,1.25,1.7281666666666664,0.1285430105278212
C0017612,DB00277,1.2913316686841607,2.0416666666666665,1.949125,0.07166374751806753
C0278996,DB00696,-1.9260452378651114,1.5,1.9855,0.2520709225595051
C2973725,DB01047,-0.9697644421561759,1.0,1.179,0.18458090668081328
C0011860,DB11581,-3.7546027201295056,0.6,0.9858,0.10275388070530478
C0028840,DB00201,0.1430352645574791,1.9259259259259258,1.914777777777778,0.07793985757734585
C0011991,DB01056,0.3195569455981401,1.5,1.397,0.32232126830229496
C0006413,DB00860,0.10967210927486815,1.6666666666666667,1.65675,0.09042104444086993
C0003467,DB00420,-2.1138220526178695,1.1764705882352942,1.4149999999999998,0.11284271136697537
C0021390,DB00262,-1.7080742298180962,1.4545454545454546,1.6958181818181814,0.14125424004460366
C0014544,DB09033,-1.3079629239969068,1.0,1.513,0.3922129523613416
C0029408,DB04572,-2.691604743770129,1.0,1.34625,0.1286407303306383
C0011581,DB00605,-5.3256197077388805,0.7058823529411765,1.2620588235294117,0.10443413182132248
C0019693,DB00575,2.3023398672850632,2.0,1.6665555555555558,0.14482850650440435
C0042900,DB00635,-1.8178430933254728,1.5806451612903225,1.7202580645161287,0.07680140477383295
C0085606,DB01085,-1.0300050527861142,1.7692307692307692,1.8780000000000003,0.10560067688504599
C0006413,DB01395,1.1335442357156698,1.75,1.4975,0.22275266552838371
C0020538,DB06144,-3.8489815036885733,0.6363636363636364,1.132181818181818,0.12881802142801332
C0042109,DB00874,0.12809039513044604,2.0,1.97725,0.17760894543913042
C0034067,DB00334,0.8882350237424782,1.9850746268656716,1.9323432835820895,0.05936643103916857
C0011616,DB00332,0.7696471190734683,2.0,1.628,0.483338390778138
C0023487,DB00860,-1.1264290273535549,1.5833333333333333,1.68175,0.08737049940721792
C0002874,DB00747,2.160089119320847,2.5,2.0375,0.214111536354303
C0017612,DB00274,0.1506392676137466,2.0,1.972,0.18587450963844757
C0036341,DB00934,-6.082378355514459,0.18181818181818182,1.071090909090909,0.14620476979477723
C0022104,DB00608,1.6802154555028057,2.272727272727273,2.0865454545454543,0.11080829995466482
C0001403,DB01185,-1.0697988249943862,1.3333333333333333,1.5933333333333335,0.2430363484474425
C0027726,DB00595,1.1435810192500064,1.4444444444444444,1.3286666666666664,0.1012414300595059
C0020626,DB00591,-0.7774141921444685,1.0,1.2495,0.32093574123179236
C0014553,DB00694,-0.78957537949086,1.8524590163934427,1.9024590163934427,0.06332517616271346
C0011860,DB01234,-6.511152241686036,0.8354430379746836,1.1458227848101268,0.04766894327064171
C0038013,DB00460,0.02922596204183256,1.5,1.4905,0.3250534571420522
C0029408,DB00719,-1.0252601139019804,1.0,1.528,0.5149912620617945
C0028754,DB00002,-3.269761842343905,0.8837209302325582,1.0792093023255813,0.05978673111950219
C0008350,DB00564,-0.6766700230264614,1.7777777777777777,1.8226444444444447,0.06630508983684139
C0003467,DB01050,-0.7111191888081497,1.4193548387096775,1.4758387096774195,0.07942954128745999
C0917801,DB00041,1.2110363007917893,1.8148148148148149,1.7143333333333333,0.08297148600399978
C0042109,DB00860,-2.196563029115123,1.5833333333333333,1.7742083333333332,0.08689711948620621
C0003872,DB00646,0.36460296330368536,2.0,1.941,0.16181985869066462
C0022104,DB01234,-1.7294454590787889,1.8227848101265822,1.9171012658227848,0.05453566355682675
C0032285,DB00514,-0.5541535968138369,1.6666666666666667,1.763,0.17383868639888211
C0011860,DB00420,-2.8233275389514274,0.8823529411764706,1.185705882352941,0.10744518196749303
C0014544,DB00741,-1.3410878702034739,1.2777777777777777,1.3748055555555556,0.07235005247124977
C0002880,DB08827,0.4675478696993499,2.0,1.904,0.20532656915265496
C0017168,DB09389,-0.47546039538104246,1.0,1.0586666666666664,0.1233891765467656
C0031511,DB00404,0.5676167844181615,2.0714285714285716,2.0245714285714285,0.08255066471505824
C0030193,DB00716,0.07206153112873648,2.0,1.9815,0.25672504747297253
C0020538,DB00324,-2.5876091431386072,0.3333333333333333,0.875,0.2093309447846745
C0036508,DB00586,2.7673243396684453,2.3333333333333335,2.072857142857143,0.09412564575188116
C1269683,DB00799,0.01784049018592609,1.0,0.99825,0.09809147516476649
C0022548,DB00646,-0.9734819123221694,1.6666666666666667,1.8630000000000002,0.20168154215109632
C0036341,DB09031,-5.690287899509724,0.0,1.0298000000000003,0.18097502590136572
C0006267,DB09110,-0.5650320466312655,1.0,1.242,0.42829429134649927
C0017612,DB01053,-0.5051389690653656,2.0,2.211,0.4177068349931565
C0032285,DB00360,0.7016217911830024,1.75,1.608,0.20238824076511952
C0013404,DB00816,-0.015813365095036152,1.0,1.002,0.126475294030099
C0011616,DB00608,-1.6317550696019651,1.7272727272727273,1.911727272727273,0.11304058365790139
C0011854,DB00859,-4.426981287057729,0.7142857142857143,1.5171428571428571,0.1813554408292382
C0030193,DB00940,-4.163335614309564,0.6666666666666666,1.7496666666666667,0.2601279599650056
C0003873,DB00420,0.32117263654331635,1.2941176470588236,1.2588235294117645,0.10989142171923182
C1384600,DB08870,0.41341777587141487,1.8,1.7542666666666669,0.11062256149227023
C0027726,DB00456,1.5767803859589917,1.75,1.5195,0.1461839594483608
C0334634,DB00853,-4.283106835385268,1.1111111111111112,1.5836666666666668,0.11033008834883498
C0020473,DB00312,0.7847914899729461,2.0555555555555554,1.979,0.09754891144168032
C0242350,DB04868,-0.11780109943505737,1.4545454545454546,1.4703636363636365,0.13427872824652512
C0004096,DB01047,-3.175546688511013,0.3333333333333333,0.9363333333333334,0.18988856381221766
C0020538,DB00956,-2.2073072775124207,0.8,1.2857999999999998,0.2200871645507752
C0271623,DB05311,0.5070171633992728,2.0,1.9065,0.18441190308654157
C0003873,DB01601,-1.4520602248078402,1.0,1.208333333333333,0.14347430621268
C0271578,DB01319,-0.24854790640048025,2.0,2.08,0.3218695387886216
C0011581,DB01234,-4.297630458551849,0.9873417721518988,1.1940759493670885,0.04810422375981854
C0024115,DB00394,-2.185224971509496,0.6666666666666666,1.074,0.18640338575847334
C0019693,DB00570,-2.93909531852916,1.1333333333333333,1.3714333333333335,0.08101132293972517
C0003862,DB00542,1.3091966785799871,1.8333333333333333,1.6166666666666665,0.16549588783075211
C0149782,DB01003,0.7061100853754689,2.0,1.8863333333333332,0.16097584359841763
C2607914,DB01075,0.01907031794681822,2.0,1.9972857142857143,0.1423303859880602
C0524910,DB00635,-1.5535675813413885,1.8709677419354838,1.9834516129032258,0.07240359049628256
C0003872,DB08799,1.3852467019685588,2.5,2.128,0.2685442235461415
C0003850,DB00384,-1.1518946767379177,1.1111111111111112,1.2278333333333336,0.10133063775654497
C0020443,DB00495,0.8819754792537069,2.0,1.9322413793103448,0.07682596884324937
C0030193,DB08941,-4.994245550744728,0.5,1.871,0.274515937606544
C0037769,DB01137,-0.350724250306756,2.0,2.06425,0.18319235109578128
C0038220,DB00959,-4.585546094595053,0.8,1.2882666666666664,0.10647950246148054
C0024138,DB00997,0.4556277529169512,1.9130434782608696,1.895054347826087,0.03948207790156607
C0278488,DB00554,0.5337842167678567,2.0,1.9302727272727274,0.13062820244008283
C0020649,DB00860,-0.11894520002130231,1.7083333333333333,1.7179583333333335,0.08091961675020465
C0019693,DB08872,0.14113754585940047,1.7916666666666667,1.7789583333333334,0.09004218725748009
C0007115,DB00563,-1.0239498967169527,1.7211538461538463,1.7837307692307693,0.061113266652558715
C0026838,DB00026,-0.7491712450778331,1.25,1.381125,0.175026739028641
C0036341,DB00770,-2.874350290686481,0.75,1.30425,0.1928261846845495
C0042109,DB00717,1.294235437139067,2.0,1.800375,0.15424164280439961
C0004096,DB00215,-0.4048359338443458,1.303030303030303,1.3372727272727274,0.08458346055711097
C0020538,DB08873,-4.78387244136649,0.2,1.2046,0.20999723807707565
C0524910,DB01142,-0.19956720311617449,2.0555555555555554,2.072388888888889,0.08434919701477328
C0015230,DB00153,0.10707700453535882,1.25,1.22675,0.2171334555060551
C0033774,DB00338,-2.499394453211216,1.5,1.702375,0.08096961235550038
C0017612,DB01005,-1.1597869937851555,1.7142857142857142,1.8241428571428568,0.0947218268922001
C0011849,DB00825,-1.2819924070453985,1.3333333333333333,1.696,0.2828929911546846
C0524910,DB00635,-1.5535675813413885,1.8709677419354838,1.9834516129032258,0.07240359049628256
C0023449,DB00254,-2.5730337293806396,1.125,1.408625,0.11022980257171833
C0011615,DB06764,1.874879063821928,2.0,1.7566666666666666,0.1297861488928785
C0001627,DB00290,-0.2591931115207959,1.85,1.8748,0.09568155517130768
C0024305,DB00784,-1.310777777942904,1.6,1.7645,0.1254980079523177
C0009324,DB00959,-4.530989813356108,0.7333333333333333,1.2299999999999998,0.1096154895785972
C0149931,DB00854,-0.23496178603757997,1.0,1.069,0.2936647748709402
C0003850,DB01420,-1.4743891188763667,0.8,1.0194,0.14880739228949613
C0024138,DB01070,-1.6236882817719775,1.0,1.725,0.44651427748729383
C0024305,DB00244,-1.8289952079079197,1.4,1.5935,0.10579579386724217
C0678222,DB00091,-7.37190654235717,0.6229508196721312,1.005704918032787,0.05192063900450237
C0042109,DB00747,-2.029689977650411,1.5,1.933,0.21333307291650772
C0010417,DB01039,0.27050853052561613,1.1724137931034482,1.1509655172413793,0.07928872268979262
